,Customer ID,Customer Name,Segment,Region,Country,City,State,Postal Code
5454,MC-17605,Matt Connell,Corporate,East,United States,Philadelphia,Pennsylvania,19143
5456,BS-11755,Bruce Stewart,Consumer,West,United States,Edmonds,Washington,98026
5458,PK-19075,Pete Kriz,Consumer,West,United States,San Francisco,California,94122
5460,TS-21205,Thomas Seio,Corporate,South,United States,Asheville,North Carolina,28806
5461,BD-11725,Bruce Degenhardt,Consumer,West,United States,Los Angeles,California,90032
5462,TS-21340,Toby Swindell,Consumer,West,United States,Scottsdale,Arizona,85254
5466,ST-20530,Shui Tom,Consumer,Central,United States,Houston,Texas,77095
5467,DB-13210,Dean Braden,Consumer,West,United States,San Francisco,California,94109
5468,KF-16285,Karen Ferguson,Home Office,West,United States,San Diego,California,92105
5470,JM-16195,Justin MacKendrick,Consumer,East,United States,Hamilton,Ohio,45011
5471,TS-21505,Tony Sayre,Consumer,West,United States,Parker,Colorado,80134
5474,YC-21895,Yoseph Carroll,Corporate,Central,United States,Fremont,Nebraska,68025
5475,Dp-13240,Dean percer,Home Office,Central,United States,Maple Grove,Minnesota,55369
5478,SJ-20500,Shirley Jackson,Consumer,East,United States,Newark,Delaware,19711
5479,KB-16240,Karen Bern,Corporate,South,United States,Miami,Florida,33180
5480,CS-12250,Chris Selesnick,Corporate,West,United States,San Diego,California,92105
5484,EB-13870,Emily Burns,Consumer,South,United States,Miami,Florida,33142
5485,PB-19150,Philip Brown,Consumer,South,United States,Miami,Florida,33178
5486,MT-18070,Michelle Tran,Home Office,Central,United States,San Antonio,Texas,78207
5487,BF-11020,Barry Französisch,Corporate,South,United States,Jacksonville,Florida,32216
5491,CG-12520,Claire Gute,Consumer,Central,United States,Houston,Texas,77070
5492,DH-13675,Duane Huffman,Home Office,West,United States,San Francisco,California,94122
5495,SC-20440,Shaun Chance,Corporate,East,United States,Philadelphia,Pennsylvania,19140
5496,HG-15025,Hunter Glantz,Consumer,East,United States,Marion,Ohio,43302
5497,MM-18055,Michelle Moray,Consumer,East,United States,New York City,New York,10024
5502,TH-21115,Thea Hudgings,Corporate,East,United States,Philadelphia,Pennsylvania,19140
5506,JE-15745,Joel Eaton,Consumer,West,United States,Los Angeles,California,90036
5507,PG-18820,Patrick Gardner,Consumer,South,United States,Smyrna,Georgia,30080
5508,MB-17305,Maria Bertelson,Consumer,West,United States,San Francisco,California,94122
5509,JD-16015,Joy Daniels,Consumer,Central,United States,Chicago,Illinois,60653
5511,JH-15430,Jennifer Halladay,Consumer,West,United States,Medford,Oregon,97504
5513,EN-13780,Edward Nazzal,Consumer,East,United States,New York City,New York,10009
5516,KC-16255,Karen Carlisle,Corporate,South,United States,Huntsville,Alabama,35810
5517,MS-17980,Michael Stewart,Corporate,East,United States,Philadelphia,Pennsylvania,19134
5522,CK-12205,Chloris Kastensmidt,Consumer,West,United States,Santa Clara,California,95051
5524,SJ-20125,Sanjit Jacobs,Home Office,West,United States,Long Beach,California,90805
5525,EA-14035,Erin Ashbrook,Corporate,West,United States,Los Angeles,California,90008
5526,MG-17890,Michael Granlund,Home Office,West,United States,Santa Barbara,California,93101
5527,AB-10255,Alejandro Ballentine,Home Office,East,United States,New York City,New York,10009
5528,SC-20260,Scott Cohen,Corporate,South,United States,Jacksonville,Florida,32216
5529,TB-21355,Todd Boyes,Corporate,Central,United States,Cedar Hill,Texas,75104
5530,JK-16090,Juliana Krohn,Consumer,Central,United States,Omaha,Nebraska,68104
5531,CK-12595,Clytie Kelty,Consumer,South,United States,Little Rock,Arkansas,72209
5538,SS-20590,Sonia Sunley,Consumer,Central,United States,Norfolk,Nebraska,68701
5545,MG-17890,Michael Granlund,Home Office,East,United States,Concord,New Hampshire,3301
5546,JM-16195,Justin MacKendrick,Consumer,West,United States,Draper,Utah,84020
5548,SG-20470,Sheri Gordon,Consumer,West,United States,San Francisco,California,94109
5550,DB-12970,Darren Budd,Corporate,Central,United States,Houston,Texas,77036
5555,JW-15220,Jane Waco,Corporate,South,United States,Montgomery,Alabama,36116
5556,KD-16495,Keith Dawkins,Corporate,South,United States,Jackson,Mississippi,39212
5558,IL-15100,Ivan Liston,Consumer,West,United States,North Las Vegas,Nevada,89031
5561,JE-15610,Jim Epp,Corporate,South,United States,Atlanta,Georgia,30318
5564,SU-20665,Stephanie Ulpright,Home Office,Central,United States,Chicago,Illinois,60610
5571,EA-14035,Erin Ashbrook,Corporate,East,United States,Columbus,Ohio,43229
5576,RF-19840,Roy Französisch,Consumer,West,United States,Pasadena,California,91104
5578,LC-17050,Liz Carlisle,Consumer,West,United States,Los Angeles,California,90004
5581,PS-18970,Paul Stevenson,Home Office,East,United States,Clinton,Maryland,20735
5582,PS-18970,Paul Stevenson,Home Office,East,United States,New York City,New York,10024
5583,JO-15280,Jas O'Carroll,Consumer,West,United States,San Diego,California,92037
5584,VP-21730,Victor Preis,Home Office,East,United States,New York City,New York,10011
5587,GA-14725,Guy Armstrong,Consumer,West,United States,Lancaster,California,93534
5588,EM-14140,Eugene Moren,Home Office,West,United States,Great Falls,Montana,59405
5589,DB-13615,Doug Bickford,Consumer,West,United States,San Francisco,California,94110
5591,ML-17395,Marina Lichtenstein,Corporate,East,United States,Lakewood,New Jersey,8701
5593,JH-15430,Jennifer Halladay,Consumer,East,United States,Cleveland,Ohio,44105
5594,BP-11095,Bart Pistole,Corporate,East,United States,Lawrence,Massachusetts,1841
5596,SB-20185,Sarah Brown,Consumer,East,United States,Concord,New Hampshire,3301
5597,SV-20785,Stewart Visinsky,Consumer,East,United States,Baltimore,Maryland,21215
5599,DO-13435,Denny Ordway,Consumer,East,United States,Columbus,Ohio,43229
5602,TB-21355,Todd Boyes,Corporate,Central,United States,Houston,Texas,77041
5604,BS-11380,Bill Stewart,Corporate,East,United States,New York City,New York,10011
5605,FM-14215,Filia McAdams,Corporate,South,United States,Greensboro,North Carolina,27405
5607,JL-15835,John Lee,Consumer,East,United States,New York City,New York,10024
5608,AF-10870,Art Ferguson,Consumer,West,United States,San Francisco,California,94109
5609,BG-11035,Barry Gonzalez,Consumer,South,United States,Monroe,Louisiana,71203
5610,MB-17305,Maria Bertelson,Consumer,East,United States,Cincinnati,Ohio,45231
5611,HW-14935,Helen Wasserman,Corporate,West,United States,Seattle,Washington,98105
5613,AB-10105,Adrian Barton,Consumer,East,United States,New York City,New York,10011
5614,JP-15460,Jennifer Patt,Corporate,East,United States,New York City,New York,10035
5617,DV-13045,Darrin Van Huff,Corporate,South,United States,Memphis,Tennessee,38109
5618,CM-12190,Charlotte Melton,Consumer,West,United States,San Diego,California,92105
5619,SC-20695,Steve Chapman,Corporate,Central,United States,La Crosse,Wisconsin,54601
5623,VW-21775,Victoria Wilson,Corporate,West,United States,Los Angeles,California,90032
5625,PP-18955,Paul Prost,Home Office,West,United States,Seattle,Washington,98115
5627,DR-12880,Dan Reichenbach,Corporate,South,United States,Miami,Florida,33180
5629,RB-19465,Rick Bensley,Home Office,East,United States,Philadelphia,Pennsylvania,19143
5630,NF-18385,Natalie Fritzler,Consumer,South,United States,Chesapeake,Virginia,23320
5633,CR-12580,Clay Rozendal,Home Office,East,United States,New York City,New York,10009
5634,SU-20665,Stephanie Ulpright,Home Office,Central,United States,Ann Arbor,Michigan,48104
5635,SC-20050,Sample Company A,Home Office,West,United States,La Mesa,California,91941
5637,ML-18040,Michelle Lonsdale,Corporate,Central,United States,Dearborn,Michigan,48126
5638,GM-14440,Gary McGarr,Consumer,West,United States,San Diego,California,92024
5640,JK-15640,Jim Kriz,Home Office,East,United States,Lakewood,Ohio,44107
5641,AT-10435,Alyssa Tate,Home Office,East,United States,Meriden,Connecticut,6450
5643,AH-10690,Anna Häberlin,Corporate,South,United States,Roswell,Georgia,30076
5644,SJ-20125,Sanjit Jacobs,Home Office,West,United States,Seattle,Washington,98105
5645,HM-14860,Harry Marie,Corporate,East,United States,Morristown,New Jersey,7960
5646,AG-10495,Andrew Gjertsen,Corporate,South,United States,Alexandria,Virginia,22304
5647,JB-16000,Joy Bell-,Consumer,West,United States,Salt Lake City,Utah,84106
5648,AJ-10795,Anthony Johnson,Corporate,West,United States,Apple Valley,California,92307
5652,MM-18280,Muhammed MacIntyre,Corporate,East,United States,New York City,New York,10009
5653,TH-21235,Tiffany House,Corporate,West,United States,Long Beach,California,90805
5654,AH-10120,Adrian Hane,Home Office,West,United States,Salem,Oregon,97301
5661,CL-12700,Craig Leslie,Home Office,West,United States,Aurora,Colorado,80013
5663,JG-15310,Jason Gross,Corporate,East,United States,Newark,Ohio,43055
5667,SE-20110,Sanjit Engle,Consumer,West,United States,Seattle,Washington,98103
5670,TG-21640,Trudy Glocke,Consumer,West,United States,Pocatello,Idaho,83201
5672,SH-19975,Sally Hughsby,Corporate,Central,United States,Dallas,Texas,75081
5674,MC-17275,Marc Crier,Consumer,West,United States,Seattle,Washington,98105
5675,PJ-18835,Patrick Jones,Corporate,West,United States,Seattle,Washington,98115
5677,ZC-21910,Zuschuss Carroll,Consumer,Central,United States,Chicago,Illinois,60610
5678,SC-20680,Steve Carroll,Home Office,Central,United States,Holland,Michigan,49423
5680,BP-11230,Benjamin Patterson,Consumer,Central,United States,Broken Arrow,Oklahoma,74012
5682,RD-19585,Rob Dowd,Consumer,South,United States,Athens,Georgia,30605
5685,KL-16645,Ken Lonsdale,Consumer,West,United States,Seattle,Washington,98105
5686,CK-12205,Chloris Kastensmidt,Consumer,South,United States,Apopka,Florida,32712
5689,RB-19705,Roger Barcio,Home Office,Central,United States,Houston,Texas,77070
5690,KM-16225,Kalyca Meade,Corporate,East,United States,Baltimore,Maryland,21215
5695,AH-10465,Amy Hunt,Consumer,West,United States,San Francisco,California,94109
5696,AG-10765,Anthony Garverick,Home Office,Central,United States,Chicago,Illinois,60623
5698,EB-14170,Evan Bailliet,Consumer,Central,United States,Laredo,Texas,78041
5699,PG-18895,Paul Gonzalez,Consumer,West,United States,San Francisco,California,94109
5700,CA-12055,Cathy Armstrong,Home Office,East,United States,Cleveland,Ohio,44105
5702,SS-20875,Sung Shariari,Consumer,East,United States,Marion,Ohio,43302
5705,RP-19390,Resi Pölking,Consumer,East,United States,Fairfield,Connecticut,6824
5706,SC-20440,Shaun Chance,Corporate,East,United States,New York City,New York,10009
5707,NW-18400,Natalie Webber,Consumer,East,United States,New York City,New York,10024
5712,KW-16435,Katrina Willman,Consumer,Central,United States,Chicago,Illinois,60653
5713,HR-14770,Hallie Redmond,Home Office,East,United States,New York City,New York,10035
5714,AG-10900,Arthur Gainer,Consumer,South,United States,Richmond,Virginia,23223
5715,BM-11650,Brian Moss,Corporate,Central,United States,Ann Arbor,Michigan,48104
5719,RD-19720,Roger Demir,Consumer,Central,United States,Lafayette,Indiana,47905
5720,KB-16585,Ken Black,Corporate,West,United States,Springfield,Oregon,97477
5723,DW-13585,Dorothy Wardle,Corporate,West,United States,San Francisco,California,94109
5724,VG-21805,Vivek Grady,Corporate,Central,United States,Chicago,Illinois,60653
5725,DR-12880,Dan Reichenbach,Corporate,East,United States,New York City,New York,10011
5726,AH-10690,Anna Häberlin,Corporate,Central,United States,Houston,Texas,77095
5727,JP-15520,Jeremy Pistek,Consumer,Central,United States,Madison,Wisconsin,53711
5732,DR-12880,Dan Reichenbach,Corporate,East,United States,Milford,Connecticut,6460
5735,JK-15625,Jim Karlsson,Consumer,East,United States,New York City,New York,10024
5736,MV-17485,Mark Van Huff,Consumer,West,United States,Los Angeles,California,90049
5738,BP-11155,Becky Pak,Consumer,West,United States,San Francisco,California,94109
5739,DH-13075,Dave Hallsten,Corporate,West,United States,Fairfield,California,94533
5746,LH-16900,Lena Hernandez,Consumer,South,United States,Greenville,North Carolina,27834
5749,DK-13090,Dave Kipp,Consumer,East,United States,Long Beach,New York,11561
5750,SS-20410,Shahid Shariari,Consumer,Central,United States,Buffalo Grove,Illinois,60089
5751,FP-14320,Frank Preis,Consumer,West,United States,San Diego,California,92037
5753,LC-17050,Liz Carlisle,Consumer,South,United States,Richmond,Kentucky,40475
5754,AS-10240,Alan Shonely,Consumer,South,United States,Springfield,Virginia,22153
5755,HG-15025,Hunter Glantz,Consumer,Central,United States,Fort Worth,Texas,76106
5757,BW-11065,Barry Weirich,Consumer,South,United States,Raleigh,North Carolina,27604
5758,BH-11710,Brosina Hoffman,Consumer,South,United States,Hialeah,Florida,33012
5759,JP-16135,Julie Prescott,Home Office,West,United States,Los Angeles,California,90032
5761,JM-16195,Justin MacKendrick,Consumer,West,United States,Lake Forest,California,92630
5763,FH-14365,Fred Hopkins,Corporate,East,United States,Long Beach,New York,11561
5764,MC-17575,Matt Collins,Consumer,West,United States,Seattle,Washington,98103
5765,EB-13870,Emily Burns,Consumer,West,United States,Redding,California,96003
5766,PM-19135,Peter McVee,Home Office,Central,United States,San Antonio,Texas,78207
5767,AR-10345,Alex Russell,Corporate,Central,United States,Houston,Texas,77070
5768,SS-20875,Sung Shariari,Consumer,East,United States,Leominster,Massachusetts,1453
5770,SC-20440,Shaun Chance,Corporate,West,United States,Los Angeles,California,90032
5772,EA-14035,Erin Ashbrook,Corporate,Central,United States,Springfield,Missouri,65807
5773,TP-21130,Theone Pippenger,Consumer,Central,United States,Waco,Texas,76706
5774,BP-11290,Beth Paige,Consumer,West,United States,Los Angeles,California,90036
5776,LM-17065,Liz MacKendrick,Consumer,East,United States,Auburn,New York,13021
5777,KT-16465,Kean Takahito,Consumer,West,United States,San Francisco,California,94109
5778,AP-10915,Arthur Prichep,Consumer,West,United States,Los Angeles,California,90008
5780,JD-15790,John Dryer,Consumer,West,United States,Los Angeles,California,90049
5781,XP-21865,Xylona Preis,Consumer,West,United States,Chico,California,95928
5784,JK-16090,Juliana Krohn,Consumer,West,United States,Springfield,Oregon,97477
5788,MG-18205,Mitch Gastineau,Corporate,South,United States,Jacksonville,Florida,32216
5790,PG-18820,Patrick Gardner,Consumer,West,United States,Bakersfield,California,93309
5795,LD-17005,Lisa DeCherney,Consumer,East,United States,New York City,New York,10011
5800,MN-17935,Michael Nguyen,Consumer,Central,United States,El Paso,Texas,79907
5802,RD-19900,Ruben Dartt,Consumer,West,United States,Thousand Oaks,California,91360
5803,JP-16135,Julie Prescott,Home Office,East,United States,Springfield,Ohio,45503
5804,KE-16420,Katrina Edelman,Corporate,Central,United States,Dallas,Texas,75220
5806,DL-13315,Delfina Latchford,Consumer,South,United States,Knoxville,Tennessee,37918
5809,KB-16240,Karen Bern,Corporate,South,United States,Chattanooga,Tennessee,37421
5810,JD-16150,Justin Deggeller,Corporate,West,United States,San Diego,California,92037
5814,AC-10450,Amy Cox,Consumer,South,United States,Tampa,Florida,33614
5815,LS-17245,Lynn Smith,Consumer,East,United States,Utica,New York,13501
5820,CS-12175,Charles Sheldon,Corporate,West,United States,San Francisco,California,94122
5824,AR-10510,Andrew Roberts,Consumer,East,United States,Columbus,Ohio,43229
5825,KB-16405,Katrina Bavinger,Home Office,East,United States,New York City,New York,10035
5829,MM-17920,Michael Moore,Consumer,Central,United States,Richmond,Indiana,47374
5831,RF-19735,Roland Fjeld,Consumer,West,United States,San Diego,California,92105
5832,BP-11290,Beth Paige,Consumer,South,United States,Concord,North Carolina,28027
5834,MJ-17740,Max Jones,Consumer,South,United States,Miami,Florida,33178
5837,DO-13645,Doug O'Connell,Consumer,West,United States,Los Angeles,California,90036
5838,MV-17485,Mark Van Huff,Consumer,West,United States,Seattle,Washington,98115
5839,MG-17875,Michael Grace,Home Office,South,United States,Arlington,Virginia,22204
5841,BS-11665,Brian Stugart,Consumer,West,United States,San Diego,California,92105
5848,PO-19180,Philisse Overcash,Home Office,Central,United States,Roseville,Minnesota,55113
5853,DA-13450,Dianna Arnett,Home Office,South,United States,Virginia Beach,Virginia,23464
5854,AH-10690,Anna Häberlin,Corporate,Central,United States,Dallas,Texas,75220
5858,JK-15730,Joe Kamberova,Consumer,West,United States,Concord,California,94521
